Label,Combination,Dry,Normal,Oily,Sensitive,Name_Group_Num,Brand_Group_Num,Name,Brand,Price_Category,Rank_Num
Cleanser,0,0,0,0,0,6,6,One Step Acne Eliminating Pads,DR. DENNIS GROSS SKINCARE,1,5
Cleanser,0,0,0,0,0,6,6,3 Muslin Cloths,EVE LOM,1,5
Cleanser,0,0,0,0,0,6,6,Eau Ginseng,ERBORIAN,1,5
Cleanser,1,1,1,1,1,6,6,Solid Cleansing Oil,ERBORIAN,1,5
Cleanser,1,1,1,1,1,6,6,Prep-N-Glow™ Cloths,NUFACE,1,5
Cleanser,1,1,1,1,1,6,6,FRXXXTION Stick Exfoliating Cleanser,TARTE,1,5
Cleanser,0,0,0,0,0,6,6,Foaming Sonic Facial Soap,CLINIQUE,1,5
Cleanser,0,0,0,0,0,6,6,Clarifying Treatment Toner,KATE SOMERVILLE,1,5
Cleanser,0,0,0,0,0,6,6,Waterproof Eye Make-Up Remover with Soothing Cornflower,KLORANE,1,5
Cleanser,1,1,1,1,0,6,6,Kate's Mini Must Haves,KATE SOMERVILLE,2,1
Cleanser,0,0,0,0,0,6,6,Instant Long-Wear Makeup Remover,BOBBI BROWN,1,5
Cleanser,1,1,1,1,1,6,6,Skin Rescue Acne Clearing Charcoal Cleanser with Probiotics,FIRST AID BEAUTY,1,4
Cleanser,0,0,0,0,0,6,6,Purity Made Simple® Facial Cleansing Gel & Eye Makeup Remover,PHILOSOPHY,1,1
Cleanser,1,0,1,0,0,6,6,The Method: Cleanse,LANCER,2,5
Cleanser,0,0,0,0,0,6,6,Irish Moor Mud Purifying Cleanser Gel,PETER THOMAS ROTH,1,5
Cleanser,0,0,0,0,0,6,6,Double Mousse Gentle Cleansing Foam,ERBORIAN,1,5
Cleanser,1,1,1,1,1,6,6,Fresh Pressed 7-day System with Pure Vitamin C,CLINIQUE,1,5
Cleanser,1,1,1,1,1,6,6,GloPRO® Prep Pads Clarifying Skin Cleansing Wipes with Peptides,BEAUTYBIO,1,4
Cleanser,1,1,1,1,1,6,6,Exfoliating Swipeys,GO-TO,1,5
Cleanser,1,1,1,1,1,6,6,PRE:EMPT SERIES™ Exfoliating Pore Refiner,PERRICONE MD,1,5
Cleanser,1,1,1,1,0,6,6,POWERMUD™ Dualcleanse Treatment,GLAMGLOW,2,4
Cleanser,1,1,1,1,1,6,6,Facial Radiance Polish,FIRST AID BEAUTY,1,5
Cleanser,1,1,1,1,0,6,6,Modern Friction™ Cleansing Oil with Radiance-Boosting White & Purple Rice,ORIGINS,1,5
Cleanser,0,0,0,0,0,6,6,The Cleansing Micellar Water,LA MER,2,5
Cleanser,0,0,0,0,0,6,6,Gentle Daily Wash,KATE SOMERVILLE,1,5
Cleanser,0,0,0,0,0,6,6,GENIUS Ultimate Anti-Aging Melting Cleanser,ALGENIST,1,5
Cleanser,0,0,0,0,0,6,6,Gentle Oil-Free Eye Makeup Remover,NARS,1,5
Cleanser,0,0,0,0,0,6,6,Black Magic Set of 2 Makeup Remover Cloths,SEPHORA COLLECTION,1,5
Cleanser,0,1,0,0,1,6,6,So Nurturing™ Cleansing Cloths,OLEHENRIKSEN,1,4
Cleanser,1,1,1,1,1,6,6,Hydro-Dynamic® Quenching Essence,MURAD,2,5
Cleanser,1,0,1,1,0,6,6,Ultra Facial Oil-Free Cleanser,KIEHL'S SINCE 1851,1,5
Cleanser,1,1,1,1,0,6,6,Fresh Calming Toner,LANEIGE,1,5
Cleanser,1,1,1,1,1,6,6,Wonderfeel™ Double Cleanser,OLEHENRIKSEN,1,5
Cleanser,0,1,1,0,1,6,6,Cucumber Herbal Conditioning Cleanser,KIEHL'S SINCE 1851,1,5
Cleanser,0,1,0,0,0,6,6,Extra Rich Cleansing Milk,SHISEIDO,1,5
Cleanser,0,0,0,0,0,6,6,Dermaclear™ Trans-Foam Clay Trio,DR. JART+,1,5
Cleanser,1,1,1,1,1,6,6,Vital Treatment Essence for Hydrating,BLITHE,1,5
Cleanser,0,0,0,0,0,6,6,Perfectly Clean Multi-Action Toning Lotion/Refiner,ESTÉE LAUDER,1,5
Cleanser,0,0,0,0,0,6,6,Clarifying Lotion 4,CLINIQUE,1,5
Cleanser,0,0,0,0,0,6,6,Naturally Gentle Eye Makeup Remover,CLINIQUE,1,5
Cleanser,1,1,1,1,1,6,6,C.E.O. C + E Micro-Dissolve Cleansing Oil,SUNDAY RILEY,1,5
Cleanser,1,1,1,1,1,6,6,City Block Purifying Charcoal Clay Mask + Scrub,CLINIQUE,1,5
Cleanser,0,0,0,0,0,6,6,Umbrian Clay Pore Purifying Face Exfoliator,FRESH,1,5
Cleanser,1,1,1,1,1,6,6,Fresh Pressed Renewing Powder Cleanser with Pure Vitamin C,CLINIQUE,1,5
Cleanser,1,1,1,1,1,6,6,Rosa Centifolia™ No.1 Purity Cleansing Balm,REN CLEAN SKINCARE,1,5
Cleanser,0,0,0,0,0,6,6,Refreshing Cleanser,MURAD,1,5
Cleanser,1,0,0,1,0,6,6,Blue Herbal Acne Cleanser Treatment,KIEHL'S SINCE 1851,1,4
Cleanser,0,0,0,0,0,6,6,Exfoliating Wipes - Pineapple - Smoothing,SEPHORA COLLECTION,1,5
Cleanser,1,1,1,1,1,6,6,Pore Refining Detox Double Cleanse,ERNO LASZLO,2,5
Cleanser,1,1,1,1,1,6,6,Herbal-Infused Micellar Cleansing Water,KIEHL'S SINCE 1851,1,4
Cleanser,0,0,0,0,0,6,6,Cleansing Wipes - Pomegranate - Energizing,SEPHORA COLLECTION,1,5
Cleanser,1,1,1,1,1,6,6,Refreshing Gel Cleanser,CLARISONIC,1,5
Cleanser,0,0,0,0,0,6,6,Invisimatte Blotting Paper,FENTY BEAUTY BY RIHANNA,1,4
Cleanser,0,0,0,0,0,6,6,Facial Soap with Dish,CLINIQUE,1,5
Cleanser,0,0,0,0,0,6,6,Hydrating Essence Toner,ALGENIST,1,5
Cleanser,0,0,0,0,0,6,6,Micro Polish Cleanser,REN CLEAN SKINCARE,1,5
Cleanser,0,0,0,0,0,6,6,"Kakadu C™ Brightening Daily Cleanser with Vitamins C, A & AHAs",DERMADOCTOR,1,4
Treatment,1,1,1,1,0,6,6,C-Firma™ Day Serum,DRUNK ELEPHANT,2,5
Treatment,1,1,1,1,0,6,6,Good Genes All-In-One Lactic Acid Treatment,SUNDAY RILEY,4,5
Treatment,1,1,1,1,1,6,6,Advanced Night Repair Synchronized Recovery Complex II,ESTÉE LAUDER,2,5
Treatment,1,1,1,1,1,6,6,Truth Serum®,OLEHENRIKSEN,1,5
Treatment,0,0,0,0,0,6,6,Advanced Génifique Youth Activating Serum Duo,LANCÔME,4,2
Treatment,1,1,1,1,0,6,6,Alpha Beta® Extra Strength Daily Peel,DR. DENNIS GROSS SKINCARE,2,5
Treatment,1,1,1,1,1,6,6,Advanced Génifique Youth Activating Serum,LANCÔME,3,5
Treatment,1,1,1,1,1,6,6,Clearly Corrective™ Dark Spot Solution,KIEHL'S SINCE 1851,1,4
Treatment,0,0,0,0,0,6,6,The Concentrate,LA MER,8,4
Treatment,1,1,1,1,1,6,6,Ultimune Power Infusing Concentrate,SHISEIDO,2,5
Treatment,1,0,1,1,0,6,6,SUPERMUD® Activated Charcoal Treatment,GLAMGLOW,2,5
Treatment,1,1,1,1,0,6,6,B-Hydra™ Intensive Hydration Serum,DRUNK ELEPHANT,2,5
Treatment,1,1,1,1,0,6,6,Alpha Beta® Universal Daily Peel,DR. DENNIS GROSS SKINCARE,2,5
Treatment,1,1,1,1,0,6,6,Truth Serum - Starlight Holiday Edition,OLEHENRIKSEN,3,4
Treatment,1,1,1,1,1,6,6,NightBright™ Duo,DRUNK ELEPHANT,1,5
Treatment,1,0,1,1,1,6,6,Vinopure Natural Salicylic Acid Pore Minimizing Serum,CAUDALIE,1,5
Treatment,0,0,0,0,0,6,6,Skintune Blur Perfecting Primer Serum,FARSÁLI,2,5
Treatment,1,1,1,1,1,6,6,C.E.O. Rapid Flash Brightening Serum,SUNDAY RILEY,2,4
Treatment,1,1,1,1,1,6,6,Rise + Glow™ Duo,DRUNK ELEPHANT,1,4
Treatment,1,1,1,1,1,6,6,Vinoperfect Radiance Serum,CAUDALIE,2,5
Treatment,1,1,1,1,0,6,6,Powerful-Strength Line-Reducing Concentrate 12.5% Vitamin C,KIEHL'S SINCE 1851,2,4
Treatment,1,1,1,1,1,7,7,Double Serum Complete Age Control Concentrate,CLARINS,2,5
Treatment,1,1,1,1,1,7,7,The Regenerating Serum,LA MER,7,4
Treatment,1,0,1,1,0,7,7,Blue Tansy AHA + BHA Resurfacing Clarity Mask,HERBIVORE,1,5
Treatment,1,1,1,1,1,7,7,GENIUS Liquid Collagen,ALGENIST,3,4
Treatment,1,1,1,1,1,7,7,Acne Healing Dots,PEACE OUT,1,5
Treatment,1,1,1,1,1,7,7,Potent-C™ Power Serum,PETER THOMAS ROTH,2,5
Treatment,1,1,1,1,1,7,7,Facial Radiance Pads,FIRST AID BEAUTY,1,5
Treatment,1,1,1,0,1,7,7,Ferulic Acid + Retinol Brightening Solution,DR. DENNIS GROSS SKINCARE,2,5
Treatment,1,1,1,1,0,7,7,Rapid Age Spot and Pigment Lightening Serum,MURAD,2,4
Treatment,1,1,1,1,0,7,7,D-Bronzi™ Anti-Pollution Sunshine Drops,DRUNK ELEPHANT,1,5
Treatment,1,1,1,0,1,7,7,Vinosource S.O.S Thirst Quenching Serum,CAUDALIE,1,5
Treatment,1,1,1,1,1,7,7,Vinoperfect Glycolic Brightening Essence,CAUDALIE,1,5
Treatment,0,0,0,0,0,7,7,Perfectionist CP+R Wrinkle Lifting/Firming Serum,ESTÉE LAUDER,2,5
Treatment,1,1,1,1,1,7,7,The Revitalizing Hydrating Serum,LA MER,5,5
Treatment,1,1,1,1,1,7,7,Cicapair™ Tiger Grass Re.Pair Serum,DR. JART+,1,5
Treatment,1,1,1,1,0,7,7,EradiKate™ Acne Treatment,KATE SOMERVILLE,1,5
Treatment,1,1,1,1,0,7,7,Professional 3% Retinoid Plus,PETER THOMAS ROTH,2,5
Treatment,1,1,1,1,1,7,7,Capture Youth Collection,DIOR,2,5
Treatment,1,1,1,1,1,7,7,EGF Serum,BIOEFFECT,4,5
Treatment,1,1,1,1,1,7,7,The Treatment Lotion,LA MER,3,5
Treatment,1,0,1,1,0,7,7,Max Complexion Correction Pads,PETER THOMAS ROTH,1,5
Treatment,1,1,1,1,0,7,7,Glow Cycle Retin-ALT Power Serum,OLEHENRIKSEN,2,5
Treatment,1,1,1,1,1,7,7,Mega-Mushroom Relief & Resilience Soothing Treatment Lotion Limited Edition,ORIGINS,1,5
Treatment,1,1,1,1,1,7,7,Backlight Priming Filter Face Primer,BECCA,1,5
Treatment,1,1,1,1,0,7,7,GRAVITYMUD™ Firming Treatment,GLAMGLOW,2,4
Treatment,0,0,0,0,0,7,7,Umbrian Clay Pore Purifying Face Mask,FRESH,2,5
Treatment,0,0,0,0,0,7,7,Retinol Fusion PM,PETER THOMAS ROTH,2,5
Treatment,1,1,1,1,1,7,7,Squalane + Phyto-Retinol Serum,BIOSSANCE,2,5
Treatment,1,1,1,1,1,7,7,FIRMx™ Peeling Gel,PETER THOMAS ROTH,1,5
Treatment,1,1,1,1,1,7,7,R.N.A. POWER Anti-Aging Essence Serum,SK-II,4,5
Treatment,0,0,0,0,0,7,7,Hydro-Plumping Re-Texturizing Serum Concentrate,KIEHL'S SINCE 1851,2,5
Treatment,1,1,1,1,1,7,7,Clinique Smart Custom-Repair Serum,CLINIQUE,2,4
Treatment,1,1,1,0,0,7,7,One Essential Skin Boosting Super Serum,DIOR,2,5
Treatment,0,0,0,0,0,7,7,Mattifying Primer With Anti-Acne Treatment,COVER FX,1,4
Treatment,1,1,1,1,0,7,7,White Lucent MicroTargeting Spot Corrector,SHISEIDO,3,4
Treatment,0,0,0,0,0,7,7,Rose Deep Hydration Face Serum,FRESH,1,5
Treatment,1,1,1,1,1,7,7,The Perfecting Treatment,LA MER,5,5
Treatment,1,1,1,1,1,7,7,Black Tea Age-Delay Firming Serum,FRESH,2,4
Treatment,1,1,1,1,1,7,7,Beauty Shroom™ Exfoliating Acid Potion,MOON JUICE,1,5
Treatment,1,1,1,1,1,7,7,Super Spot Remover™ Blemish Treatment Gel,ORIGINS,1,4
Treatment,1,1,1,1,0,7,7,Invisiblur™ Perfecting Shield Broad Spectrum SPF 30 PA+++,MURAD,2,4
Treatment,1,1,1,1,1,7,7,Bio-Peel Gauze Peeling - Green Tea,NEOGEN DERMALOGY,1,5
Treatment,1,1,1,1,0,7,7,Minus Serum,PRIVATE DOCTOR,1,5
Treatment,1,1,1,1,1,7,7,Visionnaire Advanced Skin Corrector Serum,LANCÔME,3,5
Treatment,1,1,1,1,0,7,7,Prism Exfoliating Glow Potion,HERBIVORE,2,5
Treatment,1,1,1,1,1,7,7,Retinol Youth Renewal Serum,MURAD,2,5
Treatment,1,1,1,1,1,7,7,Vine[Activ] Vitamin C Anti-Wrinkle Serum,CAUDALIE,2,5
Treatment,0,0,0,0,0,7,7,Un-Wrinkle Peel Pads,PETER THOMAS ROTH,1,5
Treatment,1,1,1,1,1,7,7,Vitamin C Ester Brightening Serum,PERRICONE MD,2,5
Treatment,0,0,0,0,1,7,7,Alpha Beta® Ultra Gentle Daily Peel for Sensitive Skin,DR. DENNIS GROSS SKINCARE,2,5
Treatment,1,1,1,1,1,7,7,Bye Bye Breakout™ Full-Coverage Concealer,IT COSMETICS,1,4
Treatment,1,1,1,1,1,7,7,D-Scar™ Scar Diminishing Serum,KATE SOMERVILLE,1,5
Treatment,0,0,0,0,0,7,7,The Microdelivery Resurfacing Peel,PHILOSOPHY,2,5
Treatment,1,1,0,0,1,7,7,Pure Argan Milk™ Intensive Hydrating Treatment,JOSIE MARAN,2,4
Treatment,1,1,1,1,1,7,7,Saturn Sulfur Acne Treatment Mask,SUNDAY RILEY,2,5
Treatment,1,1,1,1,1,7,7,Premier Cru Serum,CAUDALIE,3,5
Treatment,0,0,0,0,0,7,7,Abeille Royale Daily Repair Serum,GUERLAIN,3,4
Treatment,0,0,0,0,0,7,7,Daily Cleanse™ Clear Skin and Breakout Supplement,HUM NUTRITION,1,4
Treatment,1,1,1,1,0,7,7,Acne Solutions Clinical Clearing Gel,CLINIQUE,1,5
Treatment,1,1,1,1,1,7,7,Cicapair™ Tiger Grass Camo Drops,DR. JART+,1,5
Treatment,0,0,0,0,0,7,7,Luminous Deep Hydration Firming Serum,TATCHA,2,4
Treatment,1,1,1,1,1,7,7,Wild Rose 15% Vitamin C Spotless Serum,KORRES,2,4
Treatment,1,1,1,0,0,7,7,ELEVATE Advanced Retinol Serum,ALGENIST,2,5
Treatment,1,1,1,1,1,7,7,Capture Totale Dreamskin Advanced Refill,DIOR,3,5
Treatment,1,0,0,1,0,7,7,Rapid Relief Acne Spot Treatment,MURAD,1,5
Treatment,1,1,1,1,1,7,7,30 Day Treatment,BIOEFFECT,6,5
Treatment,1,1,1,1,1,7,7,Rejuvenating Serum,TATA HARPER,3,4
Treatment,1,1,1,1,0,7,7,Alpha Beta® Medi–Spa Peel,DR. DENNIS GROSS SKINCARE,2,5
Treatment,1,1,1,1,1,7,7,Even Better Clinical Dark Spot Corrector & Optimizer,CLINIQUE,2,4
Treatment,1,1,1,0,0,7,7,Lift Serum Intense with Stem Cell Recovery Complex,LANCER,6,5
Treatment,1,1,1,1,1,7,7,Cold Plasma+ Face,PERRICONE MD,3,5
Treatment,1,0,1,0,0,7,7,Capture Youth Glow Booster Age-Delay Illuminating Serum,DIOR,2,5
Treatment,0,0,0,0,0,7,7,Skin Love Glow Elixir,BECCA,1,5
Treatment,1,1,1,1,1,7,7,Resurfacing Serum,TATA HARPER,2,5
Treatment,1,1,1,1,1,7,7,Resveratrol Lift Firming Serum,CAUDALIE,2,5
Treatment,1,1,1,1,1,7,7,POWER Advanced Wrinkle Fighter 360° Eye Serum,ALGENIST,2,5
Treatment,1,1,1,1,1,7,7,FAB Skin Lab Retinol Serum 0.25% Pure Concentrate,FIRST AID BEAUTY,2,5
Treatment,1,1,1,1,0,7,7,Active Retinol Renewal Kit,MURAD,2,5
Treatment,1,0,1,1,0,7,7,Anti Bac Clearing Lotion,KATE SOMERVILLE,1,5
Treatment,1,1,1,1,1,7,7,Advanced Génifique Sensitive Antioxidant Serum,LANCÔME,2,5
Treatment,1,1,1,1,1,7,7,Pore Treatment Strips,PEACE OUT,1,5
Treatment,1,1,1,1,1,7,7,Water Drench Hyaluronic Cloud Serum,PETER THOMAS ROTH,2,5
Treatment,1,1,1,1,1,7,7,Snow Mushroom Water Serum,VOLITION BEAUTY,2,5
Treatment,1,1,1,1,1,7,7,Revitalixir™ Recovery Serum,MURAD,2,5
Treatment,1,1,1,1,1,7,7,Beauty Shroom™ Plumping Jelly Serum,MOON JUICE,2,5
Treatment,1,1,1,1,1,7,7,Protein Booster Skin Serum,JACK BLACK,2,5
Treatment,1,1,1,1,0,7,7,Shaping Facial Lift Total V Contouring Serum,CLARINS,2,4
Treatment,1,1,1,1,0,7,7,needles no more™,DR. BRANDT SKINCARE,2,4
Treatment,1,1,1,1,0,7,7,White Lucent Luminizing Surge,SHISEIDO,2,5
Treatment,1,1,1,1,1,7,7,C+ Collagen Brighten & Firm Vitamin C Serum,DR. DENNIS GROSS SKINCARE,2,4
Treatment,1,1,1,1,1,7,7,Red Jelly Pack,J.ONE,1,4
Treatment,0,0,0,0,0,7,7,Anti-Aging Primer,COVER FX,1,5
Treatment,1,1,1,1,1,7,7,Superfood Firm and Brighten Vitamin C Serum,YOUTH TO THE PEOPLE,2,4
Treatment,1,1,1,1,0,7,7,+Retinol Vita C Power Serum,KATE SOMERVILLE,2,4
Treatment,0,0,0,0,0,7,7,Idealist Pore Minimizing Skin Refinisher,ESTÉE LAUDER,2,4
Treatment,1,1,1,1,1,7,7,Fresh Pressed Daily Booster with Pure Vitamin C 10%,CLINIQUE,1,4
Treatment,1,1,1,1,1,7,7,No Foundation Foundation Serum SPF 30,PERRICONE MD,2,5
Treatment,0,0,0,0,0,7,7,Turbo Booster C Powder,PHILOSOPHY,1,5
Treatment,1,1,1,1,1,7,7,Espada Acne-Clearing Blue Light Pen,FOREO,3,4
Treatment,1,1,1,1,1,7,7,H2 Elemental Energy Hydrating Booster Serum,PERRICONE MD,2,5
Treatment,1,1,1,1,1,8,8,Power Peel™ Transforming Facial System,OLEHENRIKSEN,1,5
Treatment,1,1,1,1,1,8,8,Lightstim® for Acne,LIGHTSTIM,4,4
Treatment,1,1,1,1,1,8,8,"Black Pine 3D Sculpting, Firming & Lifting Face Serum",KORRES,2,5
Treatment,1,1,1,1,1,8,8,Acne System,PETER THOMAS ROTH,1,5
Treatment,1,0,0,1,0,8,8,Ever-Matte Poreless Priming Perfector,BECCA,1,4
Treatment,0,0,0,0,0,8,8,Help Me,PHILOSOPHY,1,5
Treatment,1,1,1,1,1,8,8,Evercalm™ Anti-Redness Serum,REN CLEAN SKINCARE,1,4
Treatment,1,1,1,1,0,8,8,Plantscription™ Anti-Aging Power Serum,ORIGINS,2,4
Treatment,1,1,1,0,0,8,8,Younger® Pure Youth Serum with MIMIXYL™,LANCER,6,5
Treatment,1,1,1,1,1,8,8,Keep Young And Beautiful™ Instant Firming Beauty Shot,REN CLEAN SKINCARE,2,5
Treatment,1,1,1,1,1,8,8,GENIUS Ultimate Anti-Aging Vitamin C+ Serum,ALGENIST,3,4
Treatment,0,0,0,0,0,8,8,Quench Hydrating Face Serum,KATE SOMERVILLE,2,5
Treatment,1,1,1,1,1,8,8,Watermelon Brightening Serum,MILK MAKEUP,1,5
Treatment,1,1,1,1,1,8,8,Bye Bye Lines Serum™ Advanced Anti-Aging Wrinkle-Smoothing Miracle Concentrate,IT COSMETICS,2,5
Treatment,0,0,0,0,0,8,8,Eye Lift Firming Treatment,MURAD,2,4
Treatment,1,1,1,0,1,8,8,MOISTURE BOUND Rejuvenating Serum,AMOREPACIFIC,2,5
Treatment,1,1,1,1,0,8,8,PROfessional Strength 40% Triple Acid Peel,PETER THOMAS ROTH,2,4
Treatment,1,1,1,1,1,8,8,Sunless Tan Anti-Aging Face Serum,COOLA,2,5
Treatment,1,1,1,1,1,8,8,Hydra-Essentiel Bi-Phase Serum,CLARINS,2,5
Treatment,0,0,0,0,0,8,8,Original Skin™ Renewal Serum with Willowherb,ORIGINS,1,5
Treatment,1,1,1,1,0,8,8,Rapid Resurfacing Peel,MURAD,1,5
Treatment,1,1,1,1,1,8,8,Acne-Clear Invisible Dots,PETER THOMAS ROTH,1,4
Treatment,1,0,0,1,0,8,8,Acne Clear Control 30-Day Kit,MURAD,1,4
Treatment,1,1,1,1,1,8,8,Perfect Canvas Skin Finishing Serum,REN CLEAN SKINCARE,2,5
Treatment,0,1,1,0,0,8,8,Capture Youth Lift Sculptor Age-Delay Lifting Serum,DIOR,2,5
Treatment,1,0,1,1,1,8,8,Vinopure Natural Oil Control Moisturizer,CAUDALIE,1,4
Treatment,0,1,1,0,0,8,8,Capture Youth Plump Filler Age-Delay Plumping Serum,DIOR,2,5
Treatment,1,1,1,1,1,8,8,Bye Bye Pores Primer™ Oil-Free Poreless Skin-Perfecting Serum Primer,IT COSMETICS,1,4
Treatment,1,0,1,1,1,8,8,Outsmart Acne Clarifying Treatment,MURAD,1,5
Treatment,1,1,1,1,1,8,8,Facial Radiance® Intensive Peel,FIRST AID BEAUTY,1,5
Treatment,1,0,1,1,0,8,8,Therapeutic Sulfur Mask Acne Treatment Mask,PETER THOMAS ROTH,1,5
Treatment,0,0,0,0,0,8,8,Enlighten Dark Spot Correcting Night Serum,ESTÉE LAUDER,2,4
Treatment,1,1,1,1,1,8,8,PRE:EMPT SERIES™ Skin Perfecting Serum,PERRICONE MD,2,5
Treatment,1,1,1,1,1,8,8,Dermaclear™ Micro Milk Peel,DR. JART+,1,5
Treatment,1,1,1,1,1,8,8,FUTURE RESPONSE Age Defense Serum,AMOREPACIFIC,4,5
Treatment,1,1,1,1,0,8,8,Ferulic + Retinol Wrinkle Recovery Peel,DR. DENNIS GROSS SKINCARE,2,5
Treatment,1,1,1,1,1,8,8,Pure Truth™ Youth Activating Oil,OLEHENRIKSEN,1,4
Treatment,0,0,0,0,0,8,8,Hyaluronic Marine Hydration Booster,DR. DENNIS GROSS SKINCARE,2,5
Treatment,0,0,0,0,0,8,8,Bio-Performance Glow Revival Serum,SHISEIDO,2,5
Treatment,1,1,1,1,1,8,8,Breakout Fighters,KATE SOMERVILLE,2,4
Treatment,1,1,1,1,1,8,8,Pore Corrector Anti-Aging Primer,ALGENIST,1,5
Treatment,0,0,0,0,0,8,8,Age Arrest Anti-Wrinkle Cream,KATE SOMERVILLE,2,5
Treatment,0,0,0,0,0,8,8,Un-Wrinkle® Turbo Face Serum,PETER THOMAS ROTH,3,4
Treatment,1,1,1,1,1,8,8,Potent-C™ Targeted Spot Brightener,PETER THOMAS ROTH,2,5
Treatment,0,0,0,0,0,8,8,Post-Acne Spot Lightening Gel,MURAD,2,4
Treatment,1,1,1,1,1,8,8,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Advanced Face Serum,ORIGINS,2,5
Treatment,0,0,0,0,0,8,8,Repairwear Laser Focus,CLINIQUE,1,5
Treatment,0,0,0,0,0,8,8,Acne Solutions Clear Skin System Starter Kit,CLINIQUE,1,4
Treatment,1,1,1,1,1,8,8,Essential Fx Acyl-Glutathione Deep Crease Serum,PERRICONE MD,4,5
Treatment,1,0,1,1,0,8,8,Hydra Life Deep Hydration Sorbet Water Essence,DIOR,2,5
Treatment,0,0,0,0,0,8,8,Mermaid Skin™ Hyaluronic H2O Serum,TARTE,1,4
Treatment,0,0,0,0,0,8,8,Advanced Acne & Wrinkle Reducer,MURAD,2,4
Treatment,0,0,0,0,0,8,8,AHA/BHA Acne Clearing Gel,PETER THOMAS ROTH,2,1
Treatment,0,0,0,0,0,8,8,Bio-Performance LiftDynamic Serum,SHISEIDO,2,4
Treatment,0,0,0,0,0,8,8,Acne Body Wash,MURAD,1,5
Treatment,1,1,1,1,1,8,8,Doctor's Kit Gold Standard Anti-Aging Solution,DR. DENNIS GROSS SKINCARE,2,5
Treatment,1,1,1,1,1,8,8,Nightly Refining Micro-Peel Concentrate,KIEHL'S SINCE 1851,2,5
Treatment,1,0,0,1,0,8,8,Blue Herbal Spot Treatment,KIEHL'S SINCE 1851,1,5
Treatment,1,1,1,1,1,8,8,Dr. Andrew Weil For Origins™ Mega-Bright Dark Spot Correcting Serum,ORIGINS,2,4
Treatment,1,0,0,1,0,8,8,Pure Skin® Clarifying Dietary Supplement,MURAD,1,5
Treatment,1,1,1,1,1,8,8,Glycolic Peel,CAUDALIE,1,5
Treatment,1,1,1,1,1,8,8,Golden Krocus Ageless Saffron Elixir Serum,KORRES,2,5
Treatment,1,1,1,1,1,8,8,20% Glycolic Solutions Jumbo Peel Swab,PETER THOMAS ROTH,1,5
Treatment,1,1,1,1,1,8,8,Peat Miracle Revital Serum Concentrate,BELIF,2,5
Treatment,1,0,0,1,0,8,8,Acne Clearing Solution,MURAD,1,4
Treatment,1,1,1,1,0,8,8,SKINLONGEVITY™ Vital Power Infusion Serum,BAREMINERALS,2,5
Treatment,1,1,1,0,0,8,8,Diorsnow Brightening Refining Moist Cloud Crème,DIOR,3,5
Treatment,1,0,1,0,0,8,8,EradiKate® Salicylic Acid Acne Treatment,KATE SOMERVILLE,2,5
Treatment,0,0,0,0,0,8,8,A Perfect World™ Age-Defense Skin Guardian with White Tea,ORIGINS,2,5
Treatment,1,1,1,1,0,8,8,RetAsphere™ Micro Peel,KATE SOMERVILLE,2,5
Treatment,1,1,1,1,1,8,8,Skin Rescue Acne Clearing Pads with White Clay,FIRST AID BEAUTY,1,5
Treatment,1,1,1,1,1,8,8,Caviar Lime Acid Peel,LANCER,2,5
Treatment,1,1,1,1,1,8,8,EGF Day Serum,BIOEFFECT,3,5
Treatment,0,0,0,0,0,8,8,Rapid Collagen Infusion,MURAD,2,5
Treatment,1,1,1,1,0,8,8,2% Retinol Complex Serum,DR. BRANDT SKINCARE,2,4
Treatment,0,0,0,0,0,8,8,My Daily Dose Custom-Blended Serum Set,SKIN INC SUPPLEMENT BAR,2,5
Treatment,1,1,1,1,1,8,8,Diorsnow Essence of Light Pure Concentrate of Light Brightening Milk Serum,DIOR,3,5
Treatment,1,1,1,1,0,8,8,needles no more® 3-D filler mask,DR. BRANDT SKINCARE,2,4
Treatment,0,0,0,0,0,8,8,Seaberry Skin Nutrition Booster,FRESH,1,5
Treatment,0,0,0,0,0,8,8,Bio Retinoid Anti-Wrinkle Concentrate Oil,REN CLEAN SKINCARE,2,5
Treatment,1,1,1,1,0,8,8,MAGNETIGHT Age-Defier™ Mask,DR. BRANDT SKINCARE,2,4
Treatment,0,0,0,0,0,8,8,Kakadu C ™ Serum,DERMADOCTOR,2,5
Treatment,0,0,0,0,0,8,8,Lotus Face Treatment Oil,CLARINS,2,5
Treatment,0,0,0,0,0,8,8,Targeted Deep Wrinkle Minimizer,ALGENIST,1,4
Treatment,0,0,0,0,0,8,8,Calm Cool & Corrected,DERMADOCTOR,2,4
Treatment,1,1,1,1,0,8,8,Perfectionist Pro Rapid Firm + Lift Treatment,ESTÉE LAUDER,2,5
Treatment,1,1,1,1,1,8,8,DermalQuench Liquid Lift™ Advanced Wrinkle Treatment,KATE SOMERVILLE,2,4
Treatment,1,1,1,1,1,8,8,DermalQuench Liquid Lift™ + Retinol Advanced Resurfacing Treatment,KATE SOMERVILLE,2,5
Treatment,0,0,0,0,0,8,8,Vitamin C Ester Brightening Amine Face Lift,PERRICONE MD,2,5
Treatment,0,0,0,0,0,8,8,OMG!™ Omega The Great Supplements,HUM NUTRITION,1,5
